Epoch ,               Cur LR ,              Cur MSE ,               Cur KL ,             Saved KL ,            Saved MSE ,               KL Reg
369,0.000309032,0.000923385,3.323282536,3.320921707,0.000775785,1
370,0.000309032,0.000913287,3.339186418,3.320921707,0.000775785,1
371,0.000309032,0.001027642,3.329816681,3.320921707,0.000775785,1
372,0.000309032,0.00107262,3.313870878,3.317824516,0.000763449,1
373,0.000309032,0.000854389,3.315333155,3.317824516,0.000763449,1
374,0.000309032,0.001098847,3.330599128,3.317824516,0.000763449,1
375,0.000278128,0.000786478,3.324160928,3.317824516,0.000763449,1
376,0.000278128,0.000882632,3.306301597,3.320584973,0.000759655,1
377,0.000278128,0.000921532,3.314444934,3.320584973,0.000759655,1
378,0.000278128,0.000921385,3.301252157,3.311496328,0.000763852,1
379,0.000278128,0.000828656,3.317580391,3.312244505,0.000754103,1
380,0.000278128,0.000953316,3.315884262,3.312244505,0.000754103,1
381,0.000278128,0.000929475,3.31062259,3.312244505,0.000754103,1
382,0.000250316,0.000867966,3.315219751,3.312244505,0.000754103,1
383,0.000250316,0.000813093,3.31262338,3.312367416,0.000746187,1
384,0.000250316,0.000784756,3.309335275,3.312367416,0.000746187,1
385,0.000250316,0.00080248,3.30386971,3.312367416,0.000746187,1
386,0.000225284,0.000764485,3.307653129,3.312242059,0.000736676,1
387,0.000225284,0.000806557,3.299230022,3.29689747,0.00073675,1
388,0.000225284,0.000854685,3.299444569,3.29689747,0.00073675,1
389,0.000225284,0.000797737,3.297206235,3.29689747,0.00073675,1
390,0.000202756,0.000887208,3.298033126,3.29689747,0.00073675,1
391,0.000202756,0.000909262,3.304137909,3.311893269,0.000724315,1
392,0.000202756,0.000917416,3.304921544,3.285138156,0.000740578,1
393,0.000202756,0.000819264,3.294398086,3.285138156,0.000740578,1
394,0.000202756,0.000755904,3.298535066,3.285138156,0.000740578,1
395,0.000202756,0.000784428,3.306322577,3.301703136,0.000718114,1
396,0.000202756,0.000813008,3.29439218,3.301703136,0.000718114,1
397,0.000202756,0.000740672,3.294379408,3.301703136,0.000718114,1
398,0.00018248,0.000906084,3.300862022,3.301703136,0.000718114,1
399,0.00018248,0.00083693,3.29578142,3.301703136,0.000718114,1
400,0.00018248,0.000786232,3.293229907,3.301703136,0.000718114,1
401,0.000164232,0.000855847,3.296703224,3.296774499,0.000720094,1
402,0.000164232,0.000787969,3.29665428,3.296774499,0.000720094,1
403,0.000164232,0.000897243,3.288073324,3.291266318,0.000716274,1
404,0.000164232,0.000802521,3.291067245,3.291266318,0.000716274,1
405,0.000164232,0.000776154,3.294041895,3.291266318,0.000716274,1
406,0.000147809,0.000773964,3.292372209,3.286940088,0.000718719,1
407,0.000147809,0.00075878,3.286126034,3.286940088,0.000718719,1
408,0.000147809,0.000822153,3.287434317,3.286940088,0.000718719,1
409,0.000147809,0.000830157,3.284529425,3.286365034,0.000711673,1
410,0.000147809,0.000759172,3.290204059,3.286365034,0.000711673,1
411,0.000147809,0.000889709,3.292478686,3.278097193,0.000707293,1
412,0.000147809,0.000783595,3.287518407,3.278097193,0.000707293,1
413,0.000147809,0.000730642,3.291889541,3.278097193,0.000707293,1
414,0.000133028,0.000762223,3.286759168,3.281892637,0.000704032,1
415,0.000133028,0.000728841,3.288996553,3.281892637,0.000704032,1
416,0.000133028,0.000798031,3.289682695,3.281892637,0.000704032,1
417,0.000119725,0.000735476,3.275454545,3.281892637,0.000704032,1
418,0.000119725,0.000831719,3.284548028,3.281892637,0.000704032,1
419,0.000119725,0.000813171,3.288079006,3.281926137,0.000699705,1
420,0.000119725,0.000962968,3.280828603,3.281926137,0.000699705,1
421,0.000119725,0.000736495,3.279770165,3.281926137,0.000699705,1
422,0.000107753,0.000733506,3.286673849,3.281926137,0.000699705,1
423,0.000107753,0.000807525,3.283670345,3.281926137,0.000699705,1
424,0.000107753,0.000728263,3.278756142,3.281926137,0.000699705,1
425,9.69774E-05,0.000745837,3.283077942,3.281926137,0.000699705,1
426,9.69774E-05,0.000734587,3.28226916,3.28302779,0.000695064,1
427,9.69774E-05,0.000779447,3.289144306,3.278778475,0.000695266,1
428,9.69774E-05,0.000792653,3.283577585,3.278778475,0.000695266,1
429,9.69774E-05,0.000799142,3.277282921,3.284260486,0.000685156,1
430,9.69774E-05,0.000710072,3.279769861,3.284260486,0.000685156,1
431,9.69774E-05,0.00071884,3.27907498,3.284260486,0.000685156,1
432,8.72796E-05,0.000733586,3.281406937,3.284260486,0.000685156,1
433,8.72796E-05,0.000744608,3.280517397,3.284260486,0.000685156,1
434,8.72796E-05,0.000758535,3.283151747,3.274244165,0.000685542,1
435,8.72796E-05,0.000789827,3.276186871,3.274244165,0.000685542,1
436,8.72796E-05,0.000709684,3.287170372,3.274244165,0.000685542,1
437,7.85517E-05,0.00069853,3.280417854,3.274244165,0.000685542,1
438,7.85517E-05,0.000732215,3.276049053,3.274244165,0.000685542,1
439,7.85517E-05,0.00071668,3.275142984,3.274244165,0.000685542,1
440,7.06965E-05,0.000719459,3.280582582,3.274099887,0.00068521,1
441,7.06965E-05,0.000719842,3.27775654,3.274099887,0.00068521,1
442,7.06965E-05,0.000701253,3.277484217,3.274099887,0.00068521,1
443,6.36269E-05,0.000707833,3.274408263,3.274099887,0.00068521,1
444,6.36269E-05,0.000687071,3.278857413,3.280685062,0.00067944,1
445,6.36269E-05,0.000707427,3.278491815,3.281279705,0.00067209,1
446,6.36269E-05,0.000742925,3.273880843,3.281279705,0.00067209,1
447,6.36269E-05,0.000689863,3.276943625,3.281279705,0.00067209,1
448,6.36269E-05,0.000701944,3.27247362,3.274102131,0.000674156,1
449,6.36269E-05,0.000695843,3.275806116,3.274102131,0.000674156,1
450,6.36269E-05,0.000728575,3.27761604,3.274102131,0.000674156,1
451,5.72642E-05,0.000714246,3.276283853,3.274102131,0.000674156,1
452,5.72642E-05,0.000708244,3.272554691,3.277285552,0.000666708,1
453,5.72642E-05,0.000697098,3.271169488,3.277285552,0.000666708,1
454,5.72642E-05,0.000686869,3.270913771,3.277285552,0.000666708,1
455,5.15378E-05,0.000727557,3.272840438,3.277285552,0.000666708,1
456,5.15378E-05,0.000723828,3.277242615,3.277285552,0.000666708,1
457,5.15378E-05,0.000716068,3.270091895,3.277285552,0.000666708,1
458,0.000046384,0.000710595,3.273691781,3.277285552,0.000666708,1
459,0.000046384,0.000695771,3.273442698,3.277246841,0.000664937,1
460,0.000046384,0.000705654,3.274150244,3.277246841,0.000664937,1
461,0.000046384,0.000694851,3.274775355,3.277246841,0.000664937,1
462,4.17456E-05,0.000696113,3.27638337,3.277246841,0.000664937,1
463,4.17456E-05,0.000698606,3.268872005,3.268343831,0.000670289,1
464,4.17456E-05,0.000690993,3.273661848,3.272542682,0.000666678,1
465,4.17456E-05,0.000707974,3.274252808,3.272542682,0.000666678,1
466,4.17456E-05,0.000713361,3.274085353,3.270327094,0.00066655,1
467,4.17456E-05,0.000711228,3.270523614,3.276665729,0.000659888,1
468,4.17456E-05,0.000713363,3.271367343,3.276665729,0.000659888,1
469,4.17456E-05,0.000719497,3.26654993,3.276665729,0.000659888,1
470,4.17456E-05,0.000685783,3.268712417,3.270460256,0.000660822,1
471,4.17456E-05,0.000712256,3.270083203,3.270460256,0.000660822,1
472,4.17456E-05,0.000710602,3.269197927,3.270460256,0.000660822,1
473,4.17456E-05,0.000685014,3.268697975,3.274621446,0.000650088,1
474,4.17456E-05,0.00072346,3.264334024,3.274621446,0.000650088,1
475,4.17456E-05,0.000720982,3.268421045,3.274621446,0.000650088,1
476,0.000037571,0.000705693,3.268332643,3.274621446,0.000650088,1
477,0.000037571,0.000691592,3.27637459,3.274621446,0.000650088,1
478,0.000037571,0.000670294,3.275960313,3.274621446,0.000650088,1
479,3.38139E-05,0.000731372,3.275523444,3.274621446,0.000650088,1
480,3.38139E-05,0.000703734,3.268756881,3.274621446,0.000650088,1
481,3.38139E-05,0.000666695,3.274278304,3.274621446,0.000650088,1
482,3.04325E-05,0.000698008,3.271150164,3.274621446,0.000650088,1
483,3.04325E-05,0.00069657,3.267545081,3.274621446,0.000650088,1
484,3.04325E-05,0.000688106,3.266869492,3.274621446,0.000650088,1
485,2.73893E-05,0.00068963,3.268981802,3.274621446,0.000650088,1
486,2.73893E-05,0.000694007,3.272448034,3.274621446,0.000650088,1
487,2.73893E-05,0.00070365,3.267432218,3.274621446,0.000650088,1
488,2.46503E-05,0.000714973,3.265723124,3.267944726,0.000652518,1
489,2.46503E-05,0.000696393,3.272573134,3.267944726,0.000652518,1
490,2.46503E-05,0.000707533,3.261060141,3.267944726,0.000652518,1
491,2.46503E-05,0.000681593,3.269867038,3.267913758,0.000651294,1
492,2.46503E-05,0.000704479,3.26973238,3.267913758,0.000651294,1
493,2.46503E-05,0.000705538,3.272049717,3.267913758,0.000651294,1
494,2.21853E-05,0.000674275,3.270312505,3.267913758,0.000651294,1
495,2.21853E-05,0.000696134,3.267308254,3.267913758,0.000651294,1
496,2.21853E-05,0.000691899,3.272194977,3.267913758,0.000651294,1
497,1.99668E-05,0.000695786,3.268932717,3.267913758,0.000651294,1
498,1.99668E-05,0.000689757,3.268152808,3.270751226,0.000645591,1
499,1.99668E-05,0.000678134,3.268745036,3.270751226,0.000645591,1
500,1.99668E-05,0.00068843,3.26554473,3.265012087,0.00064741,1
501,1.99668E-05,0.000673603,3.264884472,3.265012087,0.00064741,1
502,1.99668E-05,0.000675458,3.266956235,3.265012087,0.00064741,1
503,1.79701E-05,0.000685292,3.270250797,3.265012087,0.00064741,1
504,1.79701E-05,0.000685957,3.268010919,3.265012087,0.00064741,1
505,1.79701E-05,0.000695569,3.267650556,3.265012087,0.00064741,1
506,1.61731E-05,0.000695635,3.265047568,3.265012087,0.00064741,1
507,1.61731E-05,0.000674712,3.267812437,3.265012087,0.00064741,1
508,1.61731E-05,0.000676647,3.268832327,3.265012087,0.00064741,1
509,1.45558E-05,0.00068648,3.266915742,3.265012087,0.00064741,1
510,1.45558E-05,0.000686959,3.268713171,3.265012087,0.00064741,1
511,1.45558E-05,0.000682863,3.264877086,3.265012087,0.00064741,1
512,1.31002E-05,0.000680663,3.265041165,3.265012087,0.00064741,1
513,1.31002E-05,0.000680244,3.263553511,3.265012087,0.00064741,1
514,1.31002E-05,0.000690768,3.269730606,3.265012087,0.00064741,1
515,1.17902E-05,0.000675717,3.267658958,3.265012087,0.00064741,1
516,1.17902E-05,0.000686735,3.266912121,3.265012087,0.00064741,1
517,1.17902E-05,0.000673171,3.267848138,3.265012087,0.00064741,1
518,1.06112E-05,0.000667668,3.264113831,3.265012087,0.00064741,1
519,1.06112E-05,0.000673619,3.265877251,3.265012087,0.00064741,1
520,1.06112E-05,0.000678503,3.266383898,3.265012087,0.00064741,1
521,0.00000955,0.000696742,3.266214331,3.265012087,0.00064741,1
522,0.00000955,0.000683936,3.266676556,3.265012087,0.00064741,1
523,0.00000955,0.000687155,3.265863863,3.265012087,0.00064741,1
524,0.000008595,0.00067836,3.266707971,3.265012087,0.00064741,1
525,0.000008595,0.000679066,3.267749836,3.265012087,0.00064741,1
526,0.000008595,0.000696003,3.263430617,3.265012087,0.00064741,1
527,7.7355E-06,0.000679111,3.265098708,3.265012087,0.00064741,1
528,7.7355E-06,0.000680935,3.266492449,3.265012087,0.00064741,1
529,7.7355E-06,0.000679658,3.267904542,3.265012087,0.00064741,1
530,7.7355E-06,0.000676848,3.267395158,3.266774144,0.000645802,1
531,7.7355E-06,0.000677452,3.267860435,3.266774144,0.000645802,1
532,7.7355E-06,0.000678216,3.266651409,3.266774144,0.000645802,1
533,0.000006962,0.000675691,3.266787944,3.266774144,0.000645802,1
534,0.000006962,0.000682855,3.264843012,3.266774144,0.000645802,1
535,0.000006962,0.000679085,3.267387942,3.265976196,0.000640985,1
536,0.000006962,0.000675217,3.265190768,3.265976196,0.000640985,1
537,0.000006962,0.000656389,3.265718281,3.265976196,0.000640985,1
538,6.2658E-06,0.000685675,3.264524381,3.265976196,0.000640985,1
539,6.2658E-06,0.00067585,3.263938593,3.265976196,0.000640985,1
540,6.2658E-06,0.000692713,3.266646839,3.265976196,0.000640985,1
541,5.6392E-06,0.00066584,3.265623148,3.265976196,0.000640985,1
542,5.6392E-06,0.000684984,3.265428707,3.265976196,0.000640985,1
543,5.6392E-06,0.000679095,3.264770709,3.265976196,0.000640985,1
544,5.0753E-06,0.000687919,3.265378742,3.265976196,0.000640985,1
545,5.0753E-06,0.000696407,3.263492493,3.265976196,0.000640985,1
546,5.0753E-06,0.000665978,3.264216086,3.265976196,0.000640985,1
547,4.5678E-06,0.000687616,3.264806076,3.265976196,0.000640985,1
548,4.5678E-06,0.000670019,3.264226168,3.265976196,0.000640985,1
549,4.5678E-06,0.000687625,3.263557999,3.265976196,0.000640985,1
550,0.000004111,0.000681734,3.264636709,3.265976196,0.000640985,1
551,0.000004111,0.000696685,3.263404207,3.265976196,0.000640985,1
552,0.000004111,0.000677883,3.266603554,3.265976196,0.000640985,1
553,3.6999E-06,0.000677049,3.263480679,3.265976196,0.000640985,1
554,3.6999E-06,0.000662089,3.26478045,3.265976196,0.000640985,1
555,3.6999E-06,0.000679038,3.266072324,3.265976196,0.000640985,1
556,3.3299E-06,0.000673783,3.26385094,3.265976196,0.000640985,1
557,3.3299E-06,0.000668232,3.264137165,3.265976196,0.000640985,1
558,3.3299E-06,0.000674083,3.264711793,3.265976196,0.000640985,1
559,2.9969E-06,0.000667922,3.265126913,3.265976196,0.000640985,1
560,2.9969E-06,0.000672364,3.264332853,3.265976196,0.000640985,1
561,2.9969E-06,0.000685734,3.264801846,3.263494239,0.000640457,1
562,2.9969E-06,0.000682174,3.264513982,3.263494239,0.000640457,1
563,2.9969E-06,0.000674103,3.263141892,3.263494239,0.000640457,1
564,2.6972E-06,0.000680463,3.263891901,3.263494239,0.000640457,1
565,2.6972E-06,0.000673716,3.264997883,3.263494239,0.000640457,1
566,2.6972E-06,0.000675499,3.263942508,3.263494239,0.000640457,1
567,2.4275E-06,0.000668835,3.262975616,3.263494239,0.000640457,1
568,2.4275E-06,0.00066612,3.26519371,3.263494239,0.000640457,1
569,2.4275E-06,0.000684969,3.263202906,3.263494239,0.000640457,1
570,2.1847E-06,0.000690546,3.264566204,3.263494239,0.000640457,1
571,2.1847E-06,0.00067255,3.263698668,3.263494239,0.000640457,1
572,2.1847E-06,0.000671495,3.265357895,3.263494239,0.000640457,1
573,1.9663E-06,0.000689041,3.263649971,3.264270681,0.000639289,1
574,1.9663E-06,0.000673427,3.264524714,3.264270681,0.000639289,1
575,1.9663E-06,0.000669131,3.26390534,3.264270681,0.000639289,1
576,1.7696E-06,0.000678308,3.263487481,3.264270681,0.000639289,1
577,1.7696E-06,0.000677106,3.264051763,3.264270681,0.000639289,1
578,1.7696E-06,0.000677622,3.26396485,3.264270681,0.000639289,1
579,1.5927E-06,0.000664752,3.264108934,3.264270681,0.000639289,1
580,1.5927E-06,0.000672776,3.263713399,3.264270681,0.000639289,1
581,1.5927E-06,0.000681092,3.263442877,3.264270681,0.000639289,1
582,1.4334E-06,0.000681362,3.264293926,3.264270681,0.000639289,1
583,1.4334E-06,0.000680039,3.265034957,3.264270681,0.000639289,1
584,1.4334E-06,0.000667755,3.264540662,3.264270681,0.000639289,1
585,1.2901E-06,0.000698645,3.263450175,3.264270681,0.000639289,1
586,1.2901E-06,0.000687141,3.264259393,3.264270681,0.000639289,1
587,1.2901E-06,0.000679472,3.264231132,3.264270681,0.000639289,1
588,1.1611E-06,0.000659714,3.264355379,3.264270681,0.000639289,1
589,1.1611E-06,0.000686199,3.264428301,3.264270681,0.000639289,1
590,1.1611E-06,0.000656979,3.264494202,3.264270681,0.000639289,1
591,0.000001045,0.000655453,3.264675245,3.264270681,0.000639289,1
592,0.000001045,0.000666974,3.263566097,3.264270681,0.000639289,1
593,0.000001045,0.000658996,3.264469387,3.264270681,0.000639289,1
594,0.000001,0.000687761,3.264392048,3.264270681,0.000639289,1
595,0.000001,0.000679662,3.264106146,3.264270681,0.000639289,1
596,0.000001,0.000661564,3.263931917,3.264270681,0.000639289,1
597,0.000001,0.00066274,3.264404261,3.264270681,0.000639289,1
598,0.000001,0.000680811,3.264208668,3.264270681,0.000639289,1
599,0.000001,0.000678681,3.263664162,3.264270681,0.000639289,1
600,0.000001,0.000684785,3.263810026,3.264270681,0.000639289,1
601,0.000001,0.000681552,3.263067314,3.264182219,0.000637002,1
602,0.000001,0.000676537,3.263021562,3.264182219,0.000637002,1
603,0.000001,0.000686047,3.264470318,3.264182219,0.000637002,1
604,0.000001,0.000679492,3.263700559,3.264182219,0.000637002,1
605,0.000001,0.000687193,3.26383911,3.264182219,0.000637002,1
606,0.000001,0.000675286,3.262881561,3.264182219,0.000637002,1
607,0.000001,0.000663453,3.263824347,3.263819662,0.000634323,1
608,0.000001,0.000682706,3.263623909,3.263819662,0.000634323,1
609,0.000001,0.000658433,3.264432582,3.263819662,0.000634323,1
610,0.000001,0.000688611,3.263026002,3.263819662,0.000634323,1
611,0.000001,0.000674975,3.263881559,3.263819662,0.000634323,1
612,0.000001,0.000679931,3.264456408,3.263819662,0.000634323,1
613,0.000001,0.000685261,3.263809923,3.263819662,0.000634323,1
614,0.000001,0.000678368,3.264145703,3.263819662,0.000634323,1
615,0.000001,0.0006606,3.263506028,3.263819662,0.000634323,1
616,0.000001,0.0006776,3.262935664,3.263819662,0.000634323,1
617,0.000001,0.000683631,3.26365561,3.263819662,0.000634323,1
618,0.000001,0.000657429,3.263526651,3.263819662,0.000634323,1
619,0.000001,0.00067814,3.264153193,3.263819662,0.000634323,1
620,0.000001,0.000675404,3.263663076,3.263819662,0.000634323,1
621,0.000001,0.000694156,3.263667082,3.263819662,0.000634323,1
622,0.000001,0.000678234,3.263163494,3.263819662,0.000634323,1
623,0.000001,0.000674851,3.263695535,3.263819662,0.000634323,1
624,0.000001,0.000673486,3.263453543,3.263819662,0.000634323,1
625,0.000001,0.00065374,3.263735401,3.263819662,0.000634323,1
626,0.000001,0.000681196,3.263042848,3.263819662,0.000634323,1
627,0.000001,0.000668742,3.263785554,3.263819662,0.000634323,1
628,0.000001,0.000680363,3.263765304,3.263819662,0.000634323,1
629,0.000001,0.000655293,3.263418962,3.263819662,0.000634323,1
630,0.000001,0.000673958,3.26297691,3.263819662,0.000634323,1
631,0.000001,0.000668546,3.263935528,3.263819662,0.000634323,1
632,0.000001,0.000673634,3.263339973,3.263819662,0.000634323,1
633,0.000001,0.000692273,3.263549978,3.263819662,0.000634323,1
634,0.000001,0.000690482,3.263417393,3.263819662,0.000634323,1
635,0.000001,0.000676984,3.264456133,3.263819662,0.000634323,1
636,0.000001,0.000680751,3.263905015,3.263819662,0.000634323,1
637,0.000001,0.000669253,3.264190567,3.263819662,0.000634323,1
638,0.000001,0.000675449,3.263812447,3.263819662,0.000634323,1
639,0.000001,0.000647383,3.263054319,3.263819662,0.000634323,1
640,0.000001,0.000667212,3.264292652,3.263819662,0.000634323,1
641,0.000001,0.000680459,3.262909426,3.263819662,0.000634323,1
642,0.000001,0.000677455,3.262778627,3.263819662,0.000634323,1
643,0.000001,0.000673382,3.262630108,3.263819662,0.000634323,1
644,0.000001,0.000667063,3.26305365,3.263819662,0.000634323,1
645,0.000001,0.00066496,3.263181427,3.263819662,0.000634323,1
646,0.000001,0.000671901,3.264536656,3.263819662,0.000634323,1
647,0.000001,0.000663131,3.263506177,3.263819662,0.000634323,1
648,0.000001,0.000691434,3.26342599,3.263819662,0.000634323,1
649,0.000001,0.000669219,3.26256867,3.263819662,0.000634323,1
650,0.000001,0.000677231,3.263637839,3.263819662,0.000634323,1
651,0.000001,0.00068951,3.263896204,3.263819662,0.000634323,1
652,0.000001,0.000683118,3.263847624,3.263819662,0.000634323,1
653,0.000001,0.000677464,3.263020296,3.263819662,0.000634323,1
654,0.000001,0.00067314,3.263584326,3.263819662,0.000634323,1
655,0.000001,0.000681412,3.262746384,3.263819662,0.000634323,1
656,0.000001,0.000663933,3.263506978,3.263819662,0.000634323,1
657,0.000001,0.000683971,3.262832684,3.263819662,0.000634323,1
658,0.000001,0.00066633,3.264526573,3.263819662,0.000634323,1
659,0.000001,0.000676283,3.264382196,3.263819662,0.000634323,1
660,0.000001,0.000678581,3.263234261,3.263819662,0.000634323,1
661,0.000001,0.000666725,3.264543525,3.263819662,0.000634323,1
662,0.000001,0.000671856,3.263847566,3.263819662,0.000634323,1
663,0.000001,0.000684419,3.263930026,3.263819662,0.000634323,1
664,0.000001,0.000666995,3.263332397,3.263819662,0.000634323,1
665,0.000001,0.00069803,3.262513358,3.263819662,0.000634323,1
666,0.000001,0.000657262,3.263638563,3.263819662,0.000634323,1
667,0.000001,0.000690255,3.2631933,3.263819662,0.000634323,1
668,0.000001,0.000669595,3.262972724,3.263819662,0.000634323,1
669,0.000001,0.000674553,3.263939141,3.263819662,0.000634323,1
670,0.000001,0.000669087,3.263818716,3.263819662,0.000634323,1
671,0.000001,0.000659824,3.26278018,3.263819662,0.000634323,1
672,0.000001,0.000686003,3.263229822,3.263819662,0.000634323,1
673,0.000001,0.000669143,3.262663202,3.263819662,0.000634323,1
674,0.000001,0.000671346,3.262724499,3.263819662,0.000634323,1
675,0.000001,0.000670967,3.262703912,3.263819662,0.000634323,1
676,0.000001,0.00067687,3.262615909,3.263110211,0.000633564,1
677,0.000001,0.000664416,3.263098445,3.263110211,0.000633564,1
678,0.000001,0.00068262,3.262493842,3.263110211,0.000633564,1
679,0.000001,0.000667035,3.263166661,3.263110211,0.000633564,1
680,0.000001,0.000693466,3.263037644,3.263110211,0.000633564,1
681,0.000001,0.000670861,3.26289867,3.263110211,0.000633564,1
682,0.000001,0.00067049,3.262594097,3.263110211,0.000633564,1
683,0.000001,0.000665829,3.262253216,3.263110211,0.000633564,1
684,0.000001,0.000652302,3.263184249,3.263110211,0.000633564,1
685,0.000001,0.000675746,3.263581927,3.263110211,0.000633564,1
686,0.000001,0.000678899,3.263713116,3.263110211,0.000633564,1
687,0.000001,0.000666188,3.263598007,3.263110211,0.000633564,1
688,0.000001,0.000672385,3.263562453,3.263110211,0.000633564,1
689,0.000001,0.000675899,3.263787232,3.263110211,0.000633564,1
690,0.000001,0.000670813,3.263600485,3.263110211,0.000633564,1
691,0.000001,0.000680785,3.262642182,3.263110211,0.000633564,1
692,0.000001,0.000674715,3.263271174,3.263110211,0.000633564,1
693,0.000001,0.000650447,3.263308371,3.263110211,0.000633564,1
694,0.000001,0.000666622,3.263419254,3.263110211,0.000633564,1
695,0.000001,0.000657962,3.263133889,3.263110211,0.000633564,1
696,0.000001,0.000674143,3.263504802,3.263110211,0.000633564,1
697,0.000001,0.000672949,3.263824155,3.263110211,0.000633564,1
698,0.000001,0.000675423,3.263463683,3.263110211,0.000633564,1
699,0.000001,0.000666403,3.262939015,3.263110211,0.000633564,1
700,0.000001,0.000684274,3.262847224,3.263110211,0.000633564,1
701,0.000001,0.000681046,3.263140673,3.263110211,0.000633564,1
702,0.000001,0.000673596,3.262768181,3.263110211,0.000633564,1
703,0.000001,0.000683792,3.262746347,3.263110211,0.000633564,1
704,0.000001,0.000687284,3.26274464,3.263110211,0.000633564,1
705,0.000001,0.000675499,3.262627405,3.263110211,0.000633564,1
706,0.000001,0.00066825,3.26290994,3.263110211,0.000633564,1
707,0.000001,0.000673984,3.263058839,3.263110211,0.000633564,1
708,0.000001,0.000668391,3.263045492,3.263110211,0.000633564,1
709,0.000001,0.000695744,3.26338047,3.263110211,0.000633564,1
710,0.000001,0.000677443,3.26277737,3.263110211,0.000633564,1
711,0.000001,0.000671947,3.262487976,3.263110211,0.000633564,1
712,0.000001,0.000673256,3.262566635,3.263110211,0.000633564,1
713,0.000001,0.000670613,3.262879737,3.263110211,0.000633564,1
714,0.000001,0.00068382,3.262656796,3.263110211,0.000633564,1
715,0.000001,0.000667842,3.262258048,3.263110211,0.000633564,1
716,0.000001,0.000675441,3.261690902,3.263110211,0.000633564,1
717,0.000001,0.000672502,3.261947882,3.263110211,0.000633564,1
718,0.000001,0.00066717,3.263160428,3.263110211,0.000633564,1
719,0.000001,0.000688684,3.263448214,3.263110211,0.000633564,1
720,0.000001,0.000672662,3.263270465,3.263110211,0.000633564,1
721,0.000001,0.000676072,3.262452607,3.263110211,0.000633564,1
722,0.000001,0.000689046,3.262761866,3.263110211,0.000633564,1
723,0.000001,0.000680455,3.262897397,3.263110211,0.000633564,1
724,0.000001,0.000675748,3.263064842,3.263110211,0.000633564,1
725,0.000001,0.000668847,3.262519448,3.263110211,0.000633564,1
726,0.000001,0.000685223,3.261676001,3.263110211,0.000633564,1
727,0.000001,0.00067778,3.262937603,3.263110211,0.000633564,1
728,0.000001,0.000679607,3.262904869,3.263110211,0.000633564,1
729,0.000001,0.000682086,3.262829714,3.263110211,0.000633564,1
730,0.000001,0.000671917,3.262782892,3.263110211,0.000633564,1
731,0.000001,0.000686885,3.261845351,3.263110211,0.000633564,1
732,0.000001,0.000691836,3.262958034,3.263110211,0.000633564,1
733,0.000001,0.000669771,3.2629618,3.263110211,0.000633564,1
734,0.000001,0.000669398,3.262070268,3.263110211,0.000633564,1
735,0.000001,0.000688892,3.26243491,3.263110211,0.000633564,1
736,0.000001,0.00068116,3.262517306,3.263110211,0.000633564,1
737,0.000001,0.000668194,3.26287463,3.263110211,0.000633564,1
738,0.000001,0.000674694,3.26245189,3.263110211,0.000633564,1
739,0.000001,0.000687523,3.262385541,3.263110211,0.000633564,1
