Epoch ,               Cur LR ,              Cur MSE ,               Cur KL ,             Saved KL ,            Saved MSE ,               KL Reg
740,0.000001,0.000671441,3.263060511,3.263110211,0.000633564,1
741,0.000001,0.00066429,3.263561407,3.263110211,0.000633564,1
742,0.000001,0.000688306,3.26341672,3.263110211,0.000633564,1
743,0.000001,0.000666887,3.262714916,3.263110211,0.000633564,1
744,0.000001,0.000669677,3.262144166,3.263110211,0.000633564,1
745,0.000001,0.000668846,3.262356894,3.263110211,0.000633564,1
746,0.000001,0.000670951,3.262306199,3.263110211,0.000633564,1
747,0.000001,0.000674541,3.262518611,3.263110211,0.000633564,1
748,0.000001,0.000695429,3.262417966,3.263110211,0.000633564,1
749,0.000001,0.00067801,3.262926811,3.263110211,0.000633564,1
750,0.000001,0.000688998,3.262415961,3.263110211,0.000633564,1
751,0.000001,0.000675502,3.26228992,3.263110211,0.000633564,1
752,0.000001,0.000701789,3.261880838,3.263110211,0.000633564,1
753,0.000001,0.000664418,3.26240519,3.263110211,0.000633564,1
754,0.000001,0.000672694,3.262707885,3.263110211,0.000633564,1
755,0.000001,0.000681898,3.26301671,3.263110211,0.000633564,1
756,0.000001,0.000687234,3.262160694,3.263110211,0.000633564,1
757,0.000001,0.00066661,3.262281652,3.263110211,0.000633564,1
758,0.000001,0.000663992,3.262394962,3.263110211,0.000633564,1
759,0.000001,0.000685141,3.262626226,3.263110211,0.000633564,1
760,0.000001,0.000678309,3.262432051,3.263110211,0.000633564,1
761,0.000001,0.000674755,3.261767031,3.263110211,0.000633564,1
762,0.000001,0.000661793,3.261783773,3.263110211,0.000633564,1
763,0.000001,0.000685546,3.261918575,3.263110211,0.000633564,1
764,0.000001,0.000667288,3.26341479,3.263110211,0.000633564,1
765,0.000001,0.000674392,3.263416297,3.263110211,0.000633564,1
766,0.000001,0.000673405,3.262737756,3.263110211,0.000633564,1
767,0.000001,0.000690679,3.262247492,3.263110211,0.000633564,1
768,0.000001,0.000669599,3.262839273,3.263110211,0.000633564,1
769,0.000001,0.000681876,3.262914109,3.263110211,0.000633564,1
770,0.000001,0.000660252,3.263482883,3.263110211,0.000633564,1
771,0.000001,0.000681591,3.262853678,3.263110211,0.000633564,1
772,0.000001,0.00069106,3.262220222,3.263110211,0.000633564,1
773,0.000001,0.000672531,3.261877231,3.263110211,0.000633564,1
774,0.000001,0.000657512,3.261826501,3.263110211,0.000633564,1
775,0.000001,0.000671136,3.262853727,3.263110211,0.000633564,1
776,0.000001,0.000669919,3.262703936,3.263110211,0.000633564,1
777,0.000001,0.000684293,3.262389279,3.263110211,0.000633564,1
778,0.000001,0.000667044,3.262434604,3.263110211,0.000633564,1
779,0.000001,0.000690816,3.262820825,3.263110211,0.000633564,1
780,0.000001,0.000673771,3.262778905,3.263110211,0.000633564,1
781,0.000001,0.000688055,3.262117803,3.263110211,0.000633564,1
782,0.000001,0.000681972,3.262050191,3.263110211,0.000633564,1
783,0.000001,0.000660237,3.261119687,3.263110211,0.000633564,1
784,0.000001,0.000684337,3.262457263,3.263110211,0.000633564,1
785,0.000001,0.000666024,3.262809343,3.263110211,0.000633564,1
786,0.000001,0.00068361,3.262327691,3.263110211,0.000633564,1
787,0.000001,0.000655744,3.26238159,3.263110211,0.000633564,1
788,0.000001,0.000669361,3.262660957,3.263110211,0.000633564,1
789,0.000001,0.000673711,3.263283462,3.263110211,0.000633564,1
790,0.000001,0.00066253,3.261167317,3.263110211,0.000633564,1
791,0.000001,0.000688925,3.261978738,3.263110211,0.000633564,1
792,0.000001,0.000665918,3.262580767,3.263110211,0.000633564,1
793,0.000001,0.000679651,3.261767812,3.263110211,0.000633564,1
794,0.000001,0.000670672,3.262194468,3.263110211,0.000633564,1
795,0.000001,0.000683296,3.261892038,3.263110211,0.000633564,1
796,0.000001,0.000684225,3.262297248,3.263110211,0.000633564,1
797,0.000001,0.00067084,3.261515462,3.263110211,0.000633564,1
798,0.000001,0.000654608,3.262521783,3.263110211,0.000633564,1
799,0.000001,0.000673606,3.262148868,3.263110211,0.000633564,1
800,0.000001,0.000693968,3.262057181,3.263110211,0.000633564,1
801,0.000001,0.000671471,3.262306768,3.263110211,0.000633564,1
802,0.000001,0.000681157,3.262389349,3.263110211,0.000633564,1
803,0.000001,0.000683008,3.262684444,3.263110211,0.000633564,1
804,0.000001,0.000681479,3.26168955,3.263110211,0.000633564,1
805,0.000001,0.000668328,3.262181736,3.263110211,0.000633564,1
806,0.000001,0.000666246,3.262771411,3.263110211,0.000633564,1
807,0.000001,0.00066687,3.262108493,3.263110211,0.000633564,1
808,0.000001,0.00067219,3.262024664,3.263110211,0.000633564,1
809,0.000001,0.000667664,3.261770652,3.263110211,0.000633564,1
810,0.000001,0.000678081,3.261928791,3.263110211,0.000633564,1
811,0.000001,0.000670265,3.262074606,3.263110211,0.000633564,1
812,0.000001,0.000693635,3.261849228,3.263110211,0.000633564,1
813,0.000001,0.000679427,3.261692736,3.263110211,0.000633564,1
814,0.000001,0.000682139,3.261969509,3.263110211,0.000633564,1
815,0.000001,0.000659921,3.262029449,3.263110211,0.000633564,1
816,0.000001,0.000663975,3.261848828,3.263110211,0.000633564,1
817,0.000001,0.000674818,3.262428118,3.263110211,0.000633564,1
818,0.000001,0.000696506,3.26263343,3.263110211,0.000633564,1
819,0.000001,0.000657607,3.262204653,3.263110211,0.000633564,1
820,0.000001,0.000671007,3.262441754,3.263110211,0.000633564,1
821,0.000001,0.000664881,3.261937258,3.263110211,0.000633564,1
822,0.000001,0.000676963,3.262500096,3.263110211,0.000633564,1
823,0.000001,0.000669631,3.2616955,3.263110211,0.000633564,1
824,0.000001,0.000653919,3.261280489,3.263110211,0.000633564,1
825,0.000001,0.00068103,3.261883247,3.263110211,0.000633564,1
826,0.000001,0.00068412,3.261864783,3.263110211,0.000633564,1
827,0.000001,0.000676095,3.262072529,3.263110211,0.000633564,1
828,0.000001,0.000671515,3.261356522,3.263110211,0.000633564,1
829,0.000001,0.000688142,3.261695906,3.263110211,0.000633564,1
830,0.000001,0.00066842,3.261323398,3.263110211,0.000633564,1
831,0.000001,0.000681911,3.261390197,3.263110211,0.000633564,1
832,0.000001,0.000677155,3.26189312,3.263110211,0.000633564,1
833,0.000001,0.000661496,3.261569501,3.263110211,0.000633564,1
834,0.000001,0.00066252,3.262028011,3.263110211,0.000633564,1
835,0.000001,0.000690704,3.261505715,3.263110211,0.000633564,1
836,0.000001,0.000674376,3.261969429,3.263110211,0.000633564,1
837,0.000001,0.000671756,3.26118448,3.263110211,0.000633564,1
838,0.000001,0.000667647,3.260928279,3.260749948,0.000634295,1
839,0.000001,0.000681307,3.262208575,3.260749948,0.000634295,1
840,0.000001,0.000678133,3.261903446,3.260749948,0.000634295,1
841,0.000001,0.000668252,3.262306011,3.260749948,0.000634295,1
842,0.000001,0.000685797,3.2623398,3.260749948,0.000634295,1
843,0.000001,0.000675931,3.261744616,3.260749948,0.000634295,1
844,0.000001,0.000673038,3.262067218,3.260749948,0.000634295,1
845,0.000001,0.000664475,3.260945343,3.260749948,0.000634295,1
846,0.000001,0.00065956,3.261332113,3.260749948,0.000634295,1
847,0.000001,0.000674241,3.2614362,3.260749948,0.000634295,1
848,0.000001,0.00065467,3.260907384,3.260749948,0.000634295,1
849,0.000001,0.000677194,3.261990902,3.260749948,0.000634295,1
850,0.000001,0.000672451,3.262080639,3.260749948,0.000634295,1
851,0.000001,0.000658022,3.260606621,3.260749948,0.000634295,1
852,0.000001,0.000680708,3.261497428,3.260749948,0.000634295,1
853,0.000001,0.000684092,3.260819614,3.260749948,0.000634295,1
854,0.000001,0.000662396,3.262239352,3.260749948,0.000634295,1
855,0.000001,0.000674577,3.261341891,3.260749948,0.000634295,1
856,0.000001,0.000671959,3.26020077,3.260749948,0.000634295,1
857,0.000001,0.00069341,3.261776496,3.260749948,0.000634295,1
858,0.000001,0.000661434,3.261471087,3.260749948,0.000634295,1
859,0.000001,0.00068367,3.262252785,3.260749948,0.000634295,1
860,0.000001,0.000676927,3.261647445,3.260749948,0.000634295,1
861,0.000001,0.000683886,3.260900435,3.260749948,0.000634295,1
862,0.000001,0.000682411,3.261696639,3.260749948,0.000634295,1
863,0.000001,0.00067033,3.260882268,3.260749948,0.000634295,1
864,0.000001,0.000664809,3.261169331,3.260749948,0.000634295,1
865,0.000001,0.000669482,3.261059661,3.260749948,0.000634295,1
866,0.000001,0.000685491,3.26124899,3.260749948,0.000634295,1
867,0.000001,0.000670039,3.260965001,3.260749948,0.000634295,1
868,0.000001,0.00069272,3.261395419,3.260749948,0.000634295,1
869,0.000001,0.000665806,3.261695272,3.260749948,0.000634295,1
870,0.000001,0.000653359,3.261904064,3.260749948,0.000634295,1
871,0.000001,0.000666906,3.26144766,3.260749948,0.000634295,1
872,0.000001,0.0006945,3.261354576,3.260749948,0.000634295,1
873,0.000001,0.000666983,3.261528597,3.260749948,0.000634295,1
874,0.000001,0.000666587,3.26177899,3.260749948,0.000634295,1
875,0.000001,0.000669595,3.261499117,3.260749948,0.000634295,1
876,0.000001,0.000671666,3.260919628,3.260749948,0.000634295,1
877,0.000001,0.000685488,3.26098743,3.260749948,0.000634295,1
878,0.000001,0.00066829,3.260940065,3.260749948,0.000634295,1
879,0.000001,0.000660436,3.261952216,3.260749948,0.000634295,1
880,0.000001,0.000674954,3.261877771,3.260749948,0.000634295,1
881,0.000001,0.000683499,3.261142433,3.260749948,0.000634295,1
882,0.000001,0.000694166,3.26007008,3.260749948,0.000634295,1
883,0.000001,0.000674065,3.261995535,3.260749948,0.000634295,1
884,0.000001,0.000681842,3.260891832,3.260749948,0.000634295,1
885,0.000001,0.000683211,3.261523352,3.260749948,0.000634295,1
886,0.000001,0.000664542,3.261295871,3.260749948,0.000634295,1
887,0.000001,0.00069229,3.261660401,3.260749948,0.000634295,1
888,0.000001,0.00068104,3.261204674,3.260749948,0.000634295,1
889,0.000001,0.000663508,3.261091955,3.260749948,0.000634295,1
890,0.000001,0.000678219,3.26053852,3.260749948,0.000634295,1
891,0.000001,0.000675548,3.261012281,3.260749948,0.000634295,1
892,0.000001,0.000685865,3.261216045,3.260749948,0.000634295,1
893,0.000001,0.00067303,3.260833206,3.260749948,0.000634295,1
894,0.000001,0.000673687,3.261471684,3.260749948,0.000634295,1
895,0.000001,0.000670037,3.261100539,3.260749948,0.000634295,1
896,0.000001,0.000676309,3.260724076,3.260749948,0.000634295,1
897,0.000001,0.000663018,3.260907507,3.260749948,0.000634295,1
898,0.000001,0.000682522,3.260799802,3.260749948,0.000634295,1
899,0.000001,0.000666128,3.262072201,3.260749948,0.000634295,1
900,0.000001,0.000656883,3.260875193,3.260749948,0.000634295,1
901,0.000001,0.000676959,3.261003979,3.260749948,0.000634295,1
902,0.000001,0.00066785,3.261081032,3.260749948,0.000634295,1
903,0.000001,0.000659968,3.260750001,3.260749948,0.000634295,1
904,0.000001,0.000682448,3.261155209,3.260749948,0.000634295,1
905,0.000001,0.000660678,3.261195389,3.260749948,0.000634295,1
906,0.000001,0.000667137,3.26021387,3.260749948,0.000634295,1
907,0.000001,0.000665634,3.261926186,3.260749948,0.000634295,1
908,0.000001,0.000656012,3.261121979,3.260749948,0.000634295,1
909,0.000001,0.000690082,3.261277783,3.260749948,0.000634295,1
910,0.000001,0.000670325,3.260757269,3.260749948,0.000634295,1
911,0.000001,0.000678511,3.260686049,3.260749948,0.000634295,1
912,0.000001,0.000664884,3.261204932,3.260749948,0.000634295,1
913,0.000001,0.000675371,3.26017753,3.260749948,0.000634295,1
914,0.000001,0.000667724,3.260038429,3.260749948,0.000634295,1
915,0.000001,0.000676453,3.260059071,3.260749948,0.000634295,1
916,0.000001,0.000676699,3.26110014,3.260749948,0.000634295,1
917,0.000001,0.000673404,3.260871274,3.260749948,0.000634295,1
918,0.000001,0.000680443,3.260674184,3.260749948,0.000634295,1
919,0.000001,0.000664951,3.261938163,3.260749948,0.000634295,1
920,0.000001,0.000681847,3.260904922,3.260749948,0.000634295,1
921,0.000001,0.000690746,3.260780613,3.260749948,0.000634295,1
922,0.000001,0.000670196,3.26124674,3.260749948,0.000634295,1
923,0.000001,0.000676011,3.260930619,3.260749948,0.000634295,1
924,0.000001,0.000671342,3.260856296,3.260749948,0.000634295,1
925,0.000001,0.000668096,3.260875288,3.260749948,0.000634295,1
926,0.000001,0.000660752,3.261108356,3.260749948,0.000634295,1
927,0.000001,0.000669771,3.260049812,3.260749948,0.000634295,1
928,0.000001,0.000669744,3.260332024,3.260749948,0.000634295,1
929,0.000001,0.000671982,3.260383997,3.260749948,0.000634295,1
930,0.000001,0.000682906,3.260345061,3.260749948,0.000634295,1
931,0.000001,0.000669793,3.260823315,3.260749948,0.000634295,1
932,0.000001,0.000660611,3.260481453,3.260749948,0.000634295,1
933,0.000001,0.000658929,3.260120737,3.260749948,0.000634295,1
934,0.000001,0.000657617,3.260611308,3.260749948,0.000634295,1
935,0.000001,0.000681968,3.259804232,3.260749948,0.000634295,1
936,0.000001,0.000674236,3.261656185,3.260459752,0.000632788,1
937,0.000001,0.000678636,3.260736283,3.260459752,0.000632788,1
938,0.000001,0.000678494,3.260563022,3.260459752,0.000632788,1
939,0.000001,0.000669213,3.261635769,3.260459752,0.000632788,1
940,0.000001,0.000660226,3.260546161,3.260459752,0.000632788,1
941,0.000001,0.000678216,3.260624902,3.260459752,0.000632788,1
942,0.000001,0.000676307,3.260092304,3.260459752,0.000632788,1
943,0.000001,0.000664301,3.259913661,3.260459752,0.000632788,1
944,0.000001,0.000695065,3.26096601,3.260459752,0.000632788,1
945,0.000001,0.000678314,3.261144282,3.260459752,0.000632788,1
946,0.000001,0.000658177,3.260597994,3.260459752,0.000632788,1
947,0.000001,0.000679464,3.26017958,3.260459752,0.000632788,1
948,0.000001,0.000683805,3.261083214,3.260459752,0.000632788,1
949,0.000001,0.000672417,3.261305985,3.260459752,0.000632788,1
950,0.000001,0.000669612,3.259667091,3.260459752,0.000632788,1
951,0.000001,0.000671987,3.25983203,3.260459752,0.000632788,1
952,0.000001,0.000683291,3.259833177,3.260459752,0.000632788,1
953,0.000001,0.000677015,3.260801663,3.260459752,0.000632788,1
954,0.000001,0.00067988,3.260253551,3.260459752,0.000632788,1
955,0.000001,0.000659506,3.260569246,3.260459752,0.000632788,1
956,0.000001,0.000665397,3.259859899,3.260459752,0.000632788,1
957,0.000001,0.000679965,3.260035263,3.260459752,0.000632788,1
958,0.000001,0.000653241,3.260212294,3.260459752,0.000632788,1
959,0.000001,0.000657892,3.260182031,3.260459752,0.000632788,1
960,0.000001,0.000652324,3.259596646,3.260459752,0.000632788,1
961,0.000001,0.000666916,3.259757319,3.260459752,0.000632788,1
962,0.000001,0.000686624,3.261102532,3.260459752,0.000632788,1
963,0.000001,0.000668498,3.259915536,3.260459752,0.000632788,1
964,0.000001,0.000661418,3.260679856,3.260459752,0.000632788,1
965,0.000001,0.000675109,3.260374402,3.260459752,0.000632788,1
966,0.000001,0.000680472,3.260785423,3.260459752,0.000632788,1
967,0.000001,0.000673825,3.261104498,3.260459752,0.000632788,1
968,0.000001,0.000678989,3.259528827,3.260459752,0.000632788,1
969,0.000001,0.000673744,3.260375414,3.260459752,0.000632788,1
970,0.000001,0.000665762,3.259537539,3.260459752,0.000632788,1
971,0.000001,0.000687259,3.260030446,3.260459752,0.000632788,1
972,0.000001,0.00069034,3.260919059,3.260459752,0.000632788,1
973,0.000001,0.000670335,3.260179852,3.260459752,0.000632788,1
974,0.000001,0.000674355,3.259441616,3.260459752,0.000632788,1
975,0.000001,0.000674974,3.260141445,3.260459752,0.000632788,1
976,0.000001,0.00068163,3.260297377,3.260459752,0.000632788,1
977,0.000001,0.000675008,3.259675155,3.260459752,0.000632788,1
978,0.000001,0.000675552,3.260176357,3.260459752,0.000632788,1
979,0.000001,0.000675119,3.2611442,3.260459752,0.000632788,1
980,0.000001,0.000651166,3.25997052,3.260459752,0.000632788,1
981,0.000001,0.000677893,3.260192176,3.260459752,0.000632788,1
982,0.000001,0.000675649,3.260228356,3.260459752,0.000632788,1
983,0.000001,0.000676246,3.260633135,3.260459752,0.000632788,1
984,0.000001,0.000664641,3.259674053,3.260459752,0.000632788,1
985,0.000001,0.000686769,3.25971668,3.260459752,0.000632788,1
986,0.000001,0.000663811,3.258896123,3.260459752,0.000632788,1
987,0.000001,0.000682938,3.260634807,3.260459752,0.000632788,1
988,0.000001,0.00068343,3.259593976,3.260459752,0.000632788,1
989,0.000001,0.000672977,3.260333943,3.260459752,0.000632788,1
990,0.000001,0.000683305,3.260273248,3.260459752,0.000632788,1
991,0.000001,0.000655191,3.260201603,3.260459752,0.000632788,1
992,0.000001,0.000659465,3.259898955,3.260459752,0.000632788,1
993,0.000001,0.000679504,3.259895848,3.260459752,0.000632788,1
994,0.000001,0.000651836,3.259745365,3.260459752,0.000632788,1
995,0.000001,0.000649993,3.259247587,3.260459752,0.000632788,1
996,0.000001,0.000666948,3.259838315,3.260459752,0.000632788,1
997,0.000001,0.000665817,3.26059332,3.260459752,0.000632788,1
998,0.000001,0.000669289,3.260680688,3.260459752,0.000632788,1
999,0.000001,0.000665623,3.260721193,3.260459752,0.000632788,1
1000,0.000001,0.000657418,3.259358799,3.260459752,0.000632788,1
1001,0.000001,0.000676849,3.259428627,3.260459752,0.000632788,1
1002,0.000001,0.000676149,3.259787939,3.260459752,0.000632788,1
1003,0.000001,0.000680522,3.261099579,3.260459752,0.000632788,1
1004,0.000001,0.000665288,3.259547021,3.260459752,0.000632788,1
1005,0.000001,0.000673215,3.259654207,3.260459752,0.000632788,1
1006,0.000001,0.000674437,3.260520241,3.260459752,0.000632788,1
1007,0.000001,0.000664729,3.260264292,3.260459752,0.000632788,1
1008,0.000001,0.000692391,3.260113478,3.260459752,0.000632788,1
1009,0.000001,0.000669455,3.259859518,3.260459752,0.000632788,1
1010,0.000001,0.000666004,3.259871778,3.260459752,0.000632788,1
1011,0.000001,0.000670852,3.260841216,3.260459752,0.000632788,1
1012,0.000001,0.000683366,3.259522641,3.260459752,0.000632788,1
1013,0.000001,0.000683696,3.258906883,3.260459752,0.000632788,1
1014,0.000001,0.000692271,3.259122117,3.260459752,0.000632788,1
1015,0.000001,0.000680089,3.259743125,3.260459752,0.000632788,1
1016,0.000001,0.000668148,3.259990883,3.260459752,0.000632788,1
1017,0.000001,0.000685339,3.259837042,3.260459752,0.000632788,1
1018,0.000001,0.000679865,3.259292382,3.260459752,0.000632788,1
1019,0.000001,0.000672221,3.259522935,3.260459752,0.000632788,1
1020,0.000001,0.000677143,3.25888849,3.259451039,0.000632275,1
1021,0.000001,0.000658261,3.258611984,3.259451039,0.000632275,1
1022,0.000001,0.000662443,3.260167779,3.259451039,0.000632275,1
1023,0.000001,0.000672175,3.260378653,3.259451039,0.000632275,1
1024,0.000001,0.000686167,3.259864094,3.259451039,0.000632275,1
1025,0.000001,0.000677244,3.259659986,3.259451039,0.000632275,1
1026,0.000001,0.000664959,3.258972909,3.259002501,0.000631914,1
1027,0.000001,0.000665312,3.259460356,3.259002501,0.000631914,1
1028,0.000001,0.000675386,3.259854972,3.259002501,0.000631914,1
1029,0.000001,0.000662606,3.259911931,3.259002501,0.000631914,1
1030,0.000001,0.000690457,3.258974971,3.259002501,0.000631914,1
1031,0.000001,0.000686833,3.259160818,3.259002501,0.000631914,1
1032,0.000001,0.00068167,3.258987475,3.259002501,0.000631914,1
1033,0.000001,0.000664396,3.258327021,3.259002501,0.000631914,1
1034,0.000001,0.0006848,3.259029194,3.259002501,0.000631914,1
1035,0.000001,0.000687319,3.25968435,3.259002501,0.000631914,1
1036,0.000001,0.000666041,3.2597711,3.259002501,0.000631914,1
1037,0.000001,0.000681148,3.258678558,3.259002501,0.000631914,1
1038,0.000001,0.000667389,3.25945675,3.259002501,0.000631914,1
1039,0.000001,0.000679839,3.25938998,3.259002501,0.000631914,1
1040,0.000001,0.000657803,3.259697557,3.259002501,0.000631914,1
1041,0.000001,0.000679001,3.258745481,3.259002501,0.000631914,1
1042,0.000001,0.00065962,3.259460126,3.259002501,0.000631914,1
1043,0.000001,0.000654224,3.259216209,3.259002501,0.000631914,1
1044,0.000001,0.000671995,3.26022706,3.259002501,0.000631914,1
1045,0.000001,0.000665651,3.258922931,3.259002501,0.000631914,1
1046,0.000001,0.000684616,3.259804628,3.259002501,0.000631914,1
1047,0.000001,0.000661155,3.258982553,3.259002501,0.000631914,1
1048,0.000001,0.000665884,3.25892814,3.259002501,0.000631914,1
1049,0.000001,0.000671206,3.259490862,3.259002501,0.000631914,1
1050,0.000001,0.000655795,3.258828259,3.259002501,0.000631914,1
1051,0.000001,0.000666021,3.258756152,3.259002501,0.000631914,1
1052,0.000001,0.00068518,3.25997233,3.259002501,0.000631914,1
1053,0.000001,0.000665727,3.25933681,3.259002501,0.000631914,1
1054,0.000001,0.000656439,3.259701251,3.259002501,0.000631914,1
1055,0.000001,0.000689089,3.259828782,3.259002501,0.000631914,1
1056,0.000001,0.000655235,3.258642632,3.259002501,0.000631914,1
1057,0.000001,0.000682022,3.258685025,3.259002501,0.000631914,1
1058,0.000001,0.000659068,3.259683695,3.259002501,0.000631914,1
1059,0.000001,0.000670741,3.259543185,3.259002501,0.000631914,1
1060,0.000001,0.000674599,3.258517147,3.259002501,0.000631914,1
1061,0.000001,0.000679022,3.259354497,3.259002501,0.000631914,1
1062,0.000001,0.000679264,3.259139846,3.259002501,0.000631914,1
1063,0.000001,0.000671834,3.259419152,3.259002501,0.000631914,1
1064,0.000001,0.000670325,3.260010592,3.259002501,0.000631914,1
1065,0.000001,0.000683653,3.258576395,3.259002501,0.000631914,1
1066,0.000001,0.000665294,3.258628277,3.259002501,0.000631914,1
1067,0.000001,0.000670834,3.258648185,3.259002501,0.000631914,1
1068,0.000001,0.000690609,3.258404485,3.259002501,0.000631914,1
1069,0.000001,0.00066812,3.258277349,3.259002501,0.000631914,1
1070,0.000001,0.000664722,3.258767759,3.259002501,0.000631914,1
1071,0.000001,0.000682309,3.25865598,3.259002501,0.000631914,1
1072,0.000001,0.00067616,3.259480798,3.259507073,0.000628839,1
1073,0.000001,0.000684525,3.258350273,3.259507073,0.000628839,1
1074,0.000001,0.000671076,3.25839814,3.259507073,0.000628839,1
1075,0.000001,0.000676949,3.259252408,3.259507073,0.000628839,1
1076,0.000001,0.000670737,3.259060956,3.259507073,0.000628839,1
1077,0.000001,0.000648795,3.259346723,3.259507073,0.000628839,1
1078,0.000001,0.000679248,3.25909171,3.259507073,0.000628839,1
1079,0.000001,0.00067672,3.259145775,3.259507073,0.000628839,1
1080,0.000001,0.00066234,3.258142314,3.259507073,0.000628839,1
1081,0.000001,0.000649088,3.259059051,3.259507073,0.000628839,1
1082,0.000001,0.000675969,3.258514636,3.259507073,0.000628839,1
1083,0.000001,0.00066646,3.259235689,3.259507073,0.000628839,1
1084,0.000001,0.000664175,3.258124206,3.259507073,0.000628839,1
1085,0.000001,0.000679326,3.259573871,3.259507073,0.000628839,1
1086,0.000001,0.000672856,3.258794176,3.259507073,0.000628839,1
1087,0.000001,0.000676382,3.258717743,3.259507073,0.000628839,1
1088,0.000001,0.000653615,3.258117402,3.259507073,0.000628839,1
1089,0.000001,0.000670425,3.259051645,3.259507073,0.000628839,1
1090,0.000001,0.000674918,3.258793603,3.259507073,0.000628839,1
1091,0.000001,0.00067059,3.258870054,3.259507073,0.000628839,1
1092,0.000001,0.000679204,3.25852957,3.259507073,0.000628839,1
1093,0.000001,0.000673262,3.258588153,3.259507073,0.000628839,1
1094,0.000001,0.000682345,3.258322846,3.259507073,0.000628839,1
1095,0.000001,0.000673434,3.258072285,3.259507073,0.000628839,1
1096,0.000001,0.000659732,3.257776779,3.259507073,0.000628839,1
1097,0.000001,0.000660428,3.25830253,3.259507073,0.000628839,1
1098,0.000001,0.000673563,3.259032448,3.259507073,0.000628839,1
1099,0.000001,0.000666782,3.258488574,3.259507073,0.000628839,1
1100,0.000001,0.000685945,3.258396092,3.259507073,0.000628839,1
1101,0.000001,0.000669946,3.258731773,3.259507073,0.000628839,1
1102,0.000001,0.000670474,3.258049158,3.259507073,0.000628839,1
1103,0.000001,0.000679845,3.258189869,3.259507073,0.000628839,1
1104,0.000001,0.00067265,3.258996677,3.259507073,0.000628839,1
1105,0.000001,0.000652032,3.258520249,3.259507073,0.000628839,1
1106,0.000001,0.000676029,3.258100503,3.259507073,0.000628839,1
1107,0.000001,0.000664064,3.259526411,3.259507073,0.000628839,1
1108,0.000001,0.000668719,3.258243773,3.259507073,0.000628839,1
1109,0.000001,0.000664014,3.258778434,3.259507073,0.000628839,1
1110,0.000001,0.000690815,3.258187592,3.259507073,0.000628839,1
1111,0.000001,0.00067543,3.258414911,3.259507073,0.000628839,1
1112,0.000001,0.000649773,3.257510769,3.259507073,0.000628839,1
1113,0.000001,0.000671256,3.258182295,3.259507073,0.000628839,1
1114,0.000001,0.000682728,3.258246762,3.259507073,0.000628839,1
1115,0.000001,0.000650055,3.258378558,3.259507073,0.000628839,1
1116,0.000001,0.00067374,3.258534291,3.259507073,0.000628839,1
1117,0.000001,0.000654125,3.258233024,3.259507073,0.000628839,1
1118,0.000001,0.000665122,3.257979242,3.259507073,0.000628839,1
1119,0.000001,0.000677235,3.258115148,3.259507073,0.000628839,1
